id_aluno,nome,sobrenome,data_nascimento,idade,trabalha,tipo_escola,semestre_atual,turno,id_curso
1378,Carlos,Pereira,1992-06-01,33,1,Particular,6,Manha,6
1379,Patrícia,Costa,1994-10-09,31,1,Publica,5,Noite,5
1380,Camila,Pereira,1988-06-26,37,1,Particular,2,Noite,3
1381,Julia,Santos,1993-11-01,32,0,Publica,4,Tarde,1
1382,Rodrigo,Rodrigues,1984-06-10,41,1,Particular,2,Noite,2
1383,Vanessa,Costa,1984-11-08,41,0,Publica,6,Noite,5
1384,Eduardo,Lima,1996-01-26,29,1,Publica,3,Tarde,2
1385,Gabriel,Nascimento,1987-12-05,38,1,Publica,5,Manha,4
1386,Larissa,Lima,1993-08-15,32,1,Publica,5,Manha,1
1387,Vanessa,Rodrigues,1986-12-20,39,0,Publica,7,Manha,2
1388,Mariana,Costa,1992-03-21,33,1,Particular,4,Manha,3
1389,Carlos,Rodrigues,1984-07-04,41,0,Publica,8,Manha,6
1390,Camila,Silva,2000-02-17,25,1,Publica,8,Manha,6
1391,Fernanda,Souza,1997-12-20,28,1,Publica,2,Noite,3
1392,Ana,Oliveira,2006-05-04,19,1,Particular,3,Noite,6
1393,Fernanda,Costa,1996-02-03,29,1,Publica,8,Noite,4
1394,Ana,Souza,2004-05-27,21,1,Particular,6,Tarde,6
1395,Camila,Souza,1980-02-23,45,1,Publica,8,Manha,5
1396,Fernanda,Souza,2004-12-16,21,1,Particular,1,Noite,1
1397,Eduardo,Souza,1983-04-12,42,1,Particular,1,Tarde,6
1398,Patrícia,Nascimento,1996-01-13,29,1,Publica,4,Noite,2
1399,Bruno,Souza,1989-07-26,36,0,Particular,5,Tarde,6
1400,Camila,Costa,1988-08-26,37,0,Particular,8,Noite,6
1401,Mariana,Costa,1997-09-21,28,1,Particular,6,Manha,4
1402,Bruno,Santos,1999-09-24,26,0,Particular,5,Manha,6
1403,Felipe,Santos,1999-08-21,26,0,Particular,4,Tarde,6
1404,Camila,Santos,2005-08-12,20,0,Publica,6,Manha,1
1405,Eduardo,Rodrigues,1996-12-21,29,1,Publica,7,Noite,6
1406,Carlos,Souza,1982-12-20,43,1,Particular,3,Noite,3
1407,Larissa,Pereira,1992-02-28,33,1,Publica,6,Manha,4
1408,Carlos,Lima,1984-11-09,41,0,Particular,4,Noite,2
1409,Carlos,Almeida,2000-04-05,25,0,Particular,4,Manha,5
1410,Patrícia,Oliveira,1997-09-19,28,0,Particular,3,Noite,5
1411,Renata,Oliveira,2003-05-23,22,1,Particular,7,Tarde,3
1412,Bruno,Lima,1991-02-23,34,0,Particular,4,Noite,5
1413,Lucas,Lima,2002-08-18,23,1,Publica,4,Noite,3
1414,André,Rodrigues,1998-01-15,27,1,Particular,7,Manha,2
1415,Rodrigo,Almeida,1997-11-02,28,1,Particular,3,Manha,6
1416,Julia,Rodrigues,1998-05-24,27,0,Particular,7,Noite,2
1417,Beatriz,Almeida,1989-09-23,36,1,Particular,4,Noite,5
1418,Mariana,Lima,2001-10-11,24,0,Publica,6,Noite,1
1419,Eduardo,Souza,1996-07-24,29,0,Publica,4,Noite,2
1420,Rafael,Almeida,2003-02-11,22,0,Publica,7,Noite,6
1421,Larissa,Oliveira,2002-08-05,23,1,Publica,2,Tarde,3
1422,Felipe,Rodrigues,1995-02-06,30,1,Particular,4,Manha,3
1423,Bruno,Almeida,2004-02-17,21,1,Publica,1,Noite,1
1424,Julia,Pereira,1980-09-01,45,0,Particular,7,Tarde,1
1425,Julia,Pereira,1986-11-20,39,1,Publica,4,Tarde,1
1426,Eduardo,Santos,1998-03-15,27,0,Publica,8,Manha,5
1427,Rodrigo,Souza,2005-05-10,20,0,Particular,3,Noite,5
1428,Lucas,Almeida,1986-10-05,39,1,Particular,7,Tarde,1
1429,Bruno,Costa,1991-03-08,34,1,Publica,7,Manha,3
1430,André,Nascimento,1983-09-03,42,1,Particular,4,Tarde,3
1431,André,Costa,1989-11-14,36,1,Particular,7,Manha,4
1432,André,Souza,1990-09-16,35,1,Particular,8,Tarde,6
1433,Rodrigo,Silva,1986-02-10,39,0,Particular,1,Noite,1
1434,Pedro,Oliveira,1986-06-18,39,0,Particular,3,Noite,3
1435,Carlos,Souza,1994-03-08,31,1,Publica,4,Tarde,2
1436,Rafael,Oliveira,1986-12-04,39,1,Publica,4,Noite,3
1437,Felipe,Costa,1991-07-02,34,0,Publica,4,Noite,6
1438,Larissa,Nascimento,2002-11-10,23,0,Particular,7,Noite,1
1439,Larissa,Oliveira,1988-04-27,37,1,Particular,1,Noite,6
1440,Ana,Almeida,1984-11-23,41,0,Publica,2,Manha,2
1441,Julia,Pereira,1997-06-06,28,1,Particular,5,Noite,3
1442,Renata,Rodrigues,1983-02-13,42,0,Publica,8,Manha,2
1443,André,Almeida,1983-02-08,42,0,Particular,3,Manha,6
1444,Carlos,Oliveira,1999-06-15,26,0,Particular,1,Noite,5
1445,Carlos,Santos,1981-10-01,44,0,Particular,5,Manha,3
1446,Beatriz,Silva,1992-07-05,33,1,Publica,4,Manha,6
1447,Bruno,Almeida,1980-08-03,45,0,Particular,3,Manha,5
1448,Ana,Souza,2001-02-14,24,0,Publica,6,Tarde,1
1449,Lucas,Costa,1980-07-01,45,0,Particular,2,Manha,6
1450,Eduardo,Lima,1982-01-21,43,1,Particular,5,Noite,5
1451,Patrícia,Costa,2001-08-20,24,1,Particular,8,Tarde,2
1452,Vanessa,Santos,1987-03-10,38,0,Particular,5,Manha,3
1453,Felipe,Rodrigues,1984-01-15,41,1,Publica,7,Manha,6
1454,Beatriz,Oliveira,1993-07-15,32,1,Particular,7,Tarde,3
1455,Camila,Oliveira,1984-12-17,41,0,Publica,4,Noite,2
1456,Eduardo,Santos,1994-09-28,31,1,Particular,5,Manha,4
1457,André,Souza,1997-11-15,28,1,Particular,1,Manha,2
1458,Vanessa,Pereira,2001-07-17,24,1,Publica,8,Manha,6
1459,Felipe,Nascimento,2001-03-09,24,0,Particular,4,Manha,4
1460,Patrícia,Costa,2003-03-25,22,1,Particular,1,Noite,1
1461,Lucas,Silva,1980-01-11,45,0,Particular,6,Manha,6
1462,Carlos,Rodrigues,2006-02-12,19,1,Particular,8,Tarde,6
1463,Pedro,Rodrigues,1983-09-06,42,0,Publica,7,Manha,5
1464,Mariana,Lima,1997-11-16,28,1,Publica,2,Noite,2
1465,Julia,Silva,1984-07-16,41,1,Particular,3,Manha,5
1466,Patrícia,Nascimento,1998-03-15,27,0,Particular,6,Tarde,1
1467,Julia,Pereira,1984-10-10,41,1,Publica,2,Noite,2
1468,Fernanda,Souza,1991-10-26,34,1,Publica,7,Manha,3
1469,Beatriz,Lima,1988-09-01,37,1,Particular,3,Manha,6
1470,Pedro,Rodrigues,1994-07-11,31,0,Particular,8,Noite,1
1471,Vanessa,Silva,1984-10-01,41,0,Particular,7,Manha,4
1472,Larissa,Silva,2002-11-09,23,1,Particular,6,Noite,4
1473,Camila,Pereira,1991-12-09,34,0,Particular,5,Tarde,1
1474,Julia,Santos,1996-02-01,29,0,Publica,4,Manha,2
1475,Julia,Pereira,1998-04-25,27,0,Publica,1,Noite,1
1476,Renata,Souza,1984-10-21,41,1,Particular,2,Noite,1
1477,Gabriel,Costa,2003-02-06,22,0,Publica,1,Tarde,6
1478,Carlos,Silva,2002-02-13,23,1,Publica,8,Manha,6
1479,Renata,Pereira,1995-05-24,30,0,Particular,3,Noite,1
1480,Gabriel,Costa,1988-03-18,37,0,Publica,2,Manha,2
1481,Beatriz,Pereira,1992-11-27,33,1,Particular,5,Manha,4
1482,Camila,Costa,1996-01-21,29,1,Particular,3,Manha,1
1483,André,Santos,2003-01-20,22,1,Publica,8,Manha,6
1484,Bruno,Nascimento,2004-06-23,21,0,Particular,6,Tarde,3
1485,Camila,Almeida,1989-08-11,36,0,Publica,3,Manha,6
1486,Larissa,Almeida,1994-06-26,31,1,Particular,8,Tarde,2
1487,Felipe,Oliveira,1980-03-26,45,1,Particular,3,Tarde,3
1488,Felipe,Pereira,1984-10-06,41,0,Publica,1,Tarde,4
1489,Pedro,Santos,1986-01-16,39,1,Publica,5,Noite,3
1490,Carlos,Almeida,1999-12-16,26,1,Particular,3,Tarde,6
1491,Bruno,Souza,1982-06-23,43,1,Particular,3,Manha,5
1492,Beatriz,Oliveira,1995-01-10,30,0,Particular,5,Noite,5
1493,Renata,Souza,1999-03-17,26,1,Particular,6,Noite,2
1494,Renata,Almeida,1982-01-15,43,1,Particular,4,Manha,3
1495,Bruno,Almeida,2005-05-18,20,1,Particular,4,Manha,3
1496,Eduardo,Nascimento,1987-04-16,38,1,Publica,6,Noite,1
1497,Mariana,Nascimento,1990-02-17,35,1,Particular,5,Manha,4
1498,Beatriz,Rodrigues,2002-03-12,23,0,Particular,4,Manha,6
1499,Bruno,Santos,2006-10-16,19,0,Particular,6,Tarde,3
1500,Carlos,Nascimento,1999-02-10,26,0,Publica,5,Manha,4
1501,Ana,Rodrigues,1988-04-05,37,1,Publica,1,Noite,6
1502,Julia,Santos,1994-03-15,31,1,Publica,8,Tarde,1
1503,Patrícia,Rodrigues,1986-12-20,39,1,Particular,3,Noite,2
1504,Ana,Souza,1981-06-18,44,1,Particular,3,Tarde,6
1505,Vanessa,Silva,2000-07-21,25,1,Particular,3,Tarde,5
1506,Pedro,Santos,1998-10-02,27,0,Publica,8,Manha,1
1507,Gabriel,Souza,1996-03-23,29,0,Publica,6,Tarde,3
1508,Felipe,Santos,2004-02-16,21,1,Publica,7,Noite,4
1509,Rodrigo,Souza,2006-04-15,19,0,Publica,5,Manha,2
1510,Rodrigo,Silva,1981-11-27,44,0,Particular,1,Manha,2
1511,Gabriel,Pereira,1996-06-11,29,1,Particular,1,Noite,3
1512,Ana,Oliveira,1997-02-02,28,0,Publica,4,Manha,5
1513,Ana,Santos,2002-02-19,23,1,Publica,7,Manha,2
1514,Eduardo,Rodrigues,1988-09-12,37,1,Publica,4,Noite,3
1515,Beatriz,Santos,1988-07-04,37,1,Particular,1,Tarde,5
1516,Beatriz,Pereira,1983-01-13,42,0,Publica,4,Noite,6
1517,Beatriz,Nascimento,2006-05-12,19,1,Publica,4,Noite,3
1518,Rodrigo,Silva,1989-01-07,36,0,Particular,4,Tarde,6
1519,Camila,Almeida,1992-10-25,33,0,Particular,8,Noite,5
1520,Beatriz,Souza,1999-02-01,26,0,Publica,1,Tarde,1
1521,Patrícia,Oliveira,2003-10-06,22,0,Publica,6,Manha,6
1522,Felipe,Santos,1982-05-14,43,0,Particular,1,Manha,3
1523,Pedro,Almeida,2005-04-04,20,0,Particular,3,Manha,1
1524,Carlos,Almeida,1998-12-18,27,1,Particular,1,Noite,5
1525,Julia,Pereira,1986-02-13,39,1,Publica,1,Tarde,4
1526,Larissa,Pereira,1980-10-02,45,0,Particular,5,Noite,4
1527,Pedro,Silva,2001-05-28,24,0,Publica,8,Manha,6
1528,Eduardo,Oliveira,1997-12-16,28,0,Publica,5,Tarde,1
1529,Patrícia,Almeida,1997-03-12,28,1,Publica,6,Noite,6
1530,Larissa,Pereira,1998-07-12,27,1,Particular,5,Manha,6
1531,Vanessa,Oliveira,1991-07-03,34,1,Publica,6,Tarde,6
1532,Patrícia,Lima,2001-03-02,24,1,Publica,6,Noite,6
1533,Eduardo,Pereira,2006-04-27,19,1,Publica,7,Manha,5
1534,Rodrigo,Souza,1998-01-09,27,0,Publica,6,Tarde,1
1535,Camila,Lima,1992-09-22,33,1,Publica,6,Noite,4
1536,Carlos,Almeida,1984-12-25,41,0,Publica,2,Tarde,2
1537,Pedro,Costa,2004-07-10,21,0,Publica,4,Manha,1
1538,Pedro,Souza,1986-03-27,39,0,Publica,5,Tarde,1
1539,Camila,Oliveira,1980-12-20,45,1,Particular,7,Tarde,2
1540,Larissa,Nascimento,1998-08-21,27,0,Particular,1,Tarde,3
1541,Ana,Rodrigues,2002-08-28,23,1,Publica,7,Noite,5
1542,Patrícia,Silva,1992-01-16,33,0,Particular,5,Noite,1
1543,Carlos,Souza,1994-07-24,31,1,Publica,8,Manha,3
1544,Vanessa,Almeida,1986-10-14,39,0,Publica,3,Noite,6
1545,Rodrigo,Almeida,1982-09-06,43,1,Particular,7,Noite,6
1546,Pedro,Nascimento,1983-12-17,42,1,Publica,8,Tarde,2
1547,Pedro,Nascimento,1990-07-04,35,0,Publica,4,Tarde,4
1548,Rafael,Oliveira,2004-12-26,21,0,Particular,1,Tarde,2
1549,Bruno,Nascimento,1995-04-23,30,1,Publica,2,Manha,2
1550,Eduardo,Nascimento,1980-08-16,45,1,Particular,1,Noite,5
1551,Vanessa,Souza,1993-08-02,32,1,Particular,7,Manha,1
1552,Pedro,Santos,1995-07-17,30,0,Publica,2,Manha,2
1553,Eduardo,Pereira,2001-04-15,24,1,Particular,8,Manha,6
1554,Eduardo,Oliveira,1983-09-02,42,0,Publica,3,Tarde,2
1555,Ana,Santos,1981-09-26,44,0,Publica,5,Noite,5
1556,Pedro,Pereira,1990-04-28,35,1,Publica,4,Noite,4
1557,Patrícia,Costa,1983-03-13,42,0,Publica,3,Noite,2
1558,André,Lima,1982-10-06,43,0,Particular,6,Manha,3
1559,Ana,Oliveira,1981-06-25,44,1,Publica,4,Noite,6
1560,Larissa,Almeida,1999-04-24,26,0,Particular,7,Noite,6
1561,Carlos,Nascimento,1996-05-16,29,0,Particular,1,Tarde,1
1562,Gabriel,Silva,1991-05-13,34,1,Particular,6,Tarde,5
1563,Fernanda,Almeida,1996-08-13,29,0,Particular,6,Manha,6
1564,Camila,Lima,1996-10-21,29,0,Particular,5,Tarde,3
1565,Bruno,Santos,1987-10-07,38,1,Particular,4,Tarde,5
1566,Fernanda,Rodrigues,1999-07-22,26,0,Publica,5,Manha,6
1567,Vanessa,Lima,1990-04-26,35,1,Publica,2,Noite,6
1568,Beatriz,Costa,1999-11-27,26,1,Publica,8,Tarde,2
1569,Patrícia,Rodrigues,1998-08-18,27,1,Publica,5,Noite,1
1570,Julia,Oliveira,2006-09-13,19,0,Publica,4,Tarde,4
1571,Vanessa,Nascimento,2006-05-17,19,1,Publica,5,Manha,4
1572,Renata,Souza,1995-07-13,30,1,Publica,3,Manha,1
1573,Ana,Silva,1982-05-04,43,1,Publica,2,Noite,6
1574,Beatriz,Silva,2001-10-02,24,0,Publica,6,Noite,6
1575,Fernanda,Oliveira,1987-04-08,38,1,Particular,4,Manha,1
1576,Beatriz,Pereira,2005-07-07,20,0,Publica,2,Noite,6
1577,Patrícia,Souza,1983-04-28,42,1,Publica,4,Tarde,5
1578,Gabriel,Costa,1988-02-01,37,0,Particular,7,Noite,5
1579,Patrícia,Costa,1987-02-28,38,0,Particular,8,Tarde,2
1580,Renata,Oliveira,1980-09-25,45,1,Publica,8,Tarde,5
1581,Camila,Silva,1995-09-20,30,1,Particular,4,Tarde,2
1582,Eduardo,Oliveira,1985-07-07,40,0,Particular,6,Tarde,3
1583,Pedro,Costa,1992-10-16,33,0,Publica,2,Tarde,6
1584,Felipe,Nascimento,1991-06-13,34,0,Particular,7,Noite,4
1585,Julia,Oliveira,1988-06-08,37,1,Particular,5,Tarde,2
1586,Carlos,Nascimento,2000-09-20,25,0,Publica,7,Tarde,1
1587,Lucas,Pereira,1982-10-23,43,0,Particular,2,Noite,3
1588,Mariana,Rodrigues,1984-07-09,41,0,Publica,7,Tarde,2
1589,Carlos,Souza,1999-01-19,26,0,Particular,8,Tarde,2
1590,Rafael,Costa,1999-12-03,26,0,Publica,5,Manha,5
1591,André,Lima,2004-06-24,21,0,Publica,3,Manha,1
1592,Mariana,Rodrigues,1996-01-17,29,0,Particular,3,Manha,1
1593,Mariana,Pereira,1987-10-27,38,1,Particular,8,Manha,4
1594,Lucas,Costa,1985-11-20,40,0,Publica,7,Manha,1
1595,Patrícia,Lima,2005-08-22,20,1,Particular,8,Noite,5
1596,Renata,Nascimento,2002-12-13,23,1,Particular,3,Noite,4
1597,Rafael,Costa,1982-10-12,43,1,Publica,7,Tarde,4
1598,Camila,Silva,1990-08-07,35,0,Publica,7,Noite,2
1599,Renata,Pereira,2000-05-13,25,0,Publica,1,Manha,4
1600,Patrícia,Oliveira,1994-12-15,31,1,Publica,8,Manha,4
1601,Carlos,Pereira,2000-02-10,25,1,Publica,6,Tarde,4
1602,Julia,Nascimento,1989-06-27,36,1,Publica,8,Manha,3
1603,Beatriz,Rodrigues,1996-03-01,29,0,Publica,5,Manha,1
1604,Rodrigo,Santos,1980-08-13,45,1,Particular,6,Noite,3
1605,Camila,Silva,2005-09-19,20,0,Particular,8,Tarde,5
1606,Rodrigo,Nascimento,1996-02-05,29,1,Particular,8,Noite,6
1607,Mariana,Pereira,2004-04-03,21,1,Particular,7,Manha,1
1608,Pedro,Silva,1984-04-14,41,0,Particular,3,Tarde,5
1609,Beatriz,Silva,1982-03-28,43,0,Particular,8,Manha,2
1610,Mariana,Almeida,1983-02-22,42,1,Particular,6,Tarde,3
1611,Camila,Lima,1984-11-22,41,1,Publica,4,Manha,4
1612,Fernanda,Santos,1996-05-16,29,1,Publica,5,Tarde,1
1613,Rodrigo,Costa,2005-04-08,20,1,Publica,2,Noite,5
1614,Larissa,Oliveira,1993-10-11,32,1,Publica,4,Manha,5
1615,Julia,Santos,1981-07-13,44,1,Publica,7,Tarde,1
1616,Camila,Souza,1989-04-16,36,1,Particular,4,Tarde,4
1617,Pedro,Costa,1999-03-11,26,0,Particular,7,Manha,1
1618,Lucas,Silva,1984-09-14,41,1,Publica,3,Manha,1
1619,Mariana,Silva,1984-05-27,41,1,Particular,2,Manha,2
1620,Camila,Souza,1981-10-03,44,0,Publica,4,Manha,4
1621,Julia,Rodrigues,1998-05-20,27,0,Particular,3,Manha,4
1622,Mariana,Lima,1983-08-20,42,0,Particular,1,Tarde,3
1623,André,Almeida,1991-09-10,34,1,Particular,7,Manha,3
1624,Beatriz,Costa,1994-03-23,31,0,Publica,2,Manha,5
1625,Gabriel,Souza,1994-03-05,31,0,Particular,6,Noite,3
1626,André,Oliveira,1993-02-21,32,1,Publica,8,Noite,1
1627,Mariana,Oliveira,1986-06-03,39,0,Publica,5,Tarde,2
1628,Patrícia,Oliveira,2005-12-28,20,1,Particular,3,Tarde,6
1629,Camila,Nascimento,2002-03-01,23,0,Particular,7,Manha,4
1630,Mariana,Silva,1984-04-17,41,1,Particular,4,Noite,2
1631,Ana,Silva,2000-06-23,25,1,Particular,6,Manha,1
1632,Vanessa,Costa,1986-03-11,39,1,Particular,4,Tarde,6
1633,André,Nascimento,1997-05-18,28,1,Publica,5,Tarde,1
1634,Renata,Souza,1995-07-15,30,0,Particular,4,Tarde,3
1635,Ana,Costa,2001-10-09,24,1,Particular,1,Noite,2
1636,Carlos,Almeida,1987-07-01,38,1,Publica,2,Tarde,5
1637,Ana,Lima,2003-11-26,22,1,Publica,8,Noite,2
1638,Julia,Costa,1992-09-24,33,1,Publica,4,Manha,6
1639,Julia,Santos,2000-04-16,25,0,Publica,3,Noite,6
1640,Mariana,Rodrigues,2001-05-14,24,0,Particular,4,Noite,2
1641,Julia,Rodrigues,1989-09-23,36,0,Publica,3,Manha,1
1642,Lucas,Rodrigues,1985-02-25,40,1,Particular,2,Noite,5
1643,Vanessa,Souza,1995-11-20,30,1,Publica,6,Manha,3
1644,Felipe,Costa,1997-05-24,28,0,Publica,2,Manha,2
1645,Mariana,Lima,2006-12-18,19,0,Particular,6,Manha,3
1646,Larissa,Souza,2005-09-25,20,1,Publica,3,Manha,5
1647,Renata,Souza,2003-04-27,22,1,Particular,7,Tarde,6
1648,Beatriz,Silva,1981-08-07,44,0,Particular,1,Noite,3
1649,Larissa,Silva,1990-08-03,35,0,Publica,2,Noite,2
1650,Patrícia,Lima,1997-12-25,28,1,Publica,1,Noite,3
1651,Pedro,Lima,2006-07-10,19,0,Publica,1,Tarde,6
1652,Pedro,Oliveira,1984-05-11,41,1,Publica,6,Manha,4
1653,Fernanda,Oliveira,1980-01-10,45,1,Publica,2,Manha,5
1654,Bruno,Souza,1983-05-25,42,1,Particular,2,Manha,5
1655,Eduardo,Souza,1987-01-09,38,1,Publica,5,Noite,6
1656,Julia,Oliveira,2004-01-10,21,1,Publica,6,Tarde,6
1657,Gabriel,Souza,1983-10-01,42,0,Particular,1,Tarde,3
1658,Vanessa,Souza,1988-03-19,37,0,Publica,6,Manha,2
1659,Rafael,Almeida,1986-12-23,39,0,Publica,4,Tarde,1
1660,Renata,Costa,1995-09-08,30,0,Particular,4,Noite,6
1661,Beatriz,Lima,1989-06-05,36,1,Particular,5,Tarde,2
1662,Felipe,Rodrigues,2000-10-16,25,0,Publica,7,Noite,2
1663,Mariana,Nascimento,1985-11-19,40,0,Publica,3,Noite,1
1664,Carlos,Silva,2003-02-22,22,1,Publica,4,Tarde,1
1665,Carlos,Souza,2006-12-01,19,1,Publica,6,Manha,4
1666,Gabriel,Souza,1991-06-14,34,1,Particular,8,Noite,2
1667,Carlos,Oliveira,1991-04-28,34,0,Particular,8,Tarde,4
1668,Pedro,Silva,1993-08-06,32,0,Publica,8,Noite,3
1669,Felipe,Souza,1989-03-10,36,1,Publica,7,Manha,4
1670,Eduardo,Almeida,1991-05-21,34,0,Particular,4,Noite,3
1671,Larissa,Rodrigues,1985-08-08,40,1,Publica,1,Manha,6
1672,Larissa,Costa,1997-09-21,28,0,Publica,5,Noite,3
1673,Julia,Rodrigues,2001-09-26,24,1,Particular,1,Manha,5
1674,Carlos,Rodrigues,1988-04-25,37,0,Particular,1,Manha,1
1675,Vanessa,Oliveira,1998-06-01,27,1,Publica,3,Manha,6
1676,Larissa,Rodrigues,2002-05-19,23,0,Particular,6,Manha,4
1677,Renata,Costa,1987-06-02,38,1,Particular,8,Manha,5
1678,Patrícia,Costa,1993-09-01,32,0,Publica,3,Manha,4
1679,Carlos,Almeida,1993-09-24,32,0,Publica,8,Noite,2
1680,Carlos,Costa,1991-02-02,34,1,Publica,7,Manha,3
1681,Beatriz,Souza,1990-04-20,35,0,Publica,5,Noite,5
1682,Rafael,Almeida,2002-05-18,23,0,Publica,8,Manha,4
1683,Julia,Souza,1996-10-08,29,1,Publica,7,Noite,3
1684,Patrícia,Lima,2002-03-01,23,0,Publica,5,Manha,2
1685,Carlos,Silva,2003-03-07,22,0,Publica,3,Tarde,4
1686,André,Costa,1999-03-02,26,0,Publica,6,Noite,3
1687,Mariana,Souza,2006-03-16,19,1,Publica,3,Tarde,1
1688,Felipe,Souza,1982-03-07,43,0,Publica,7,Manha,4
1689,Gabriel,Rodrigues,2002-09-23,23,1,Particular,3,Noite,5
1690,André,Oliveira,1985-10-27,40,1,Particular,6,Tarde,5
1691,Rafael,Costa,1992-05-13,33,1,Publica,2,Noite,2
1692,Carlos,Lima,1983-09-16,42,1,Publica,1,Noite,2
1693,Gabriel,Costa,1981-09-28,44,0,Publica,2,Tarde,5
1694,Pedro,Rodrigues,1990-09-05,35,0,Publica,7,Tarde,2
1695,Carlos,Souza,1996-03-20,29,1,Publica,7,Noite,6
1696,Bruno,Almeida,1985-11-09,40,1,Publica,1,Manha,1
1697,Rafael,Souza,1990-03-25,35,0,Publica,4,Tarde,1
1698,Vanessa,Santos,1981-11-24,44,0,Publica,6,Tarde,4
1699,Rodrigo,Rodrigues,2004-05-09,21,0,Publica,3,Noite,6
1700,Fernanda,Almeida,1996-02-05,29,0,Particular,1,Tarde,4
1701,Ana,Lima,1993-08-01,32,0,Publica,1,Noite,3
1702,Felipe,Santos,2000-06-03,25,1,Particular,3,Tarde,4
1703,Carlos,Oliveira,1984-05-17,41,0,Particular,6,Noite,1
1704,Fernanda,Pereira,2005-10-13,20,0,Publica,8,Manha,4
1705,Carlos,Oliveira,1999-10-18,26,1,Particular,1,Noite,6
1706,Gabriel,Souza,1981-05-26,44,0,Publica,7,Tarde,5
1707,Rodrigo,Lima,2003-01-09,22,1,Publica,8,Tarde,2
1708,Felipe,Costa,1996-11-03,29,1,Particular,4,Manha,6
1709,Gabriel,Oliveira,1999-11-10,26,0,Particular,7,Tarde,2
1710,Carlos,Oliveira,2004-12-05,21,1,Particular,4,Manha,3
1711,Julia,Almeida,1981-07-10,44,1,Publica,6,Tarde,3
1712,Gabriel,Oliveira,2005-04-24,20,1,Particular,3,Tarde,2
1713,Lucas,Almeida,1992-05-14,33,1,Particular,1,Manha,6
1714,Bruno,Costa,1997-12-17,28,0,Particular,6,Noite,2
1715,Renata,Silva,2001-12-11,24,0,Particular,1,Tarde,2
1716,Carlos,Costa,2004-06-07,21,1,Particular,2,Tarde,6
1717,Gabriel,Souza,1982-02-23,43,1,Particular,2,Noite,1
1718,Carlos,Nascimento,1982-11-22,43,0,Particular,4,Manha,4
1719,Beatriz,Silva,1993-01-24,32,0,Publica,8,Tarde,4
1720,André,Lima,1993-09-24,32,0,Publica,3,Manha,1
1721,Eduardo,Souza,1990-07-04,35,0,Publica,4,Noite,4
1722,Patrícia,Almeida,1988-12-10,37,0,Particular,1,Noite,6
1723,Felipe,Santos,1999-06-05,26,0,Publica,5,Noite,1
1724,Rodrigo,Nascimento,1989-02-18,36,1,Publica,4,Tarde,5
1725,Camila,Silva,1998-03-25,27,1,Publica,3,Noite,2
1726,Eduardo,Nascimento,1996-03-03,29,0,Particular,5,Tarde,3
1727,Julia,Souza,1988-01-23,37,1,Publica,7,Noite,1
1728,Ana,Santos,1987-08-13,38,1,Particular,1,Noite,6
1729,Lucas,Pereira,1993-01-02,32,0,Publica,4,Tarde,4
1730,Renata,Souza,2006-01-13,19,0,Particular,2,Tarde,6
1731,Lucas,Pereira,2004-04-09,21,1,Particular,1,Tarde,5
1732,Felipe,Nascimento,1983-08-21,42,1,Particular,3,Noite,2
1733,Fernanda,Silva,1983-04-10,42,0,Particular,4,Tarde,3
1734,André,Lima,2003-09-05,22,1,Publica,4,Manha,6
1735,Renata,Souza,1981-02-22,44,1,Particular,1,Noite,1
1736,Renata,Nascimento,2002-02-26,23,1,Particular,3,Manha,6
1737,Fernanda,Nascimento,2005-03-13,20,1,Particular,5,Noite,6
1738,Julia,Lima,1989-03-18,36,1,Particular,4,Manha,3
1739,Pedro,Silva,2004-09-10,21,0,Publica,4,Manha,2
1740,Pedro,Pereira,2004-07-13,21,0,Particular,1,Noite,4
1741,Felipe,Souza,1994-07-01,31,1,Publica,4,Tarde,5
1742,Rodrigo,Nascimento,1987-06-22,38,1,Publica,3,Noite,5
1743,Pedro,Silva,1991-07-22,34,0,Publica,7,Tarde,1
1744,Felipe,Nascimento,2004-06-18,21,0,Particular,5,Manha,5
1745,Renata,Oliveira,1991-07-21,34,0,Publica,1,Noite,4
1746,Julia,Pereira,2004-04-26,21,1,Particular,2,Tarde,2
1747,Larissa,Lima,1984-04-19,41,1,Particular,1,Manha,2
1748,Beatriz,Silva,1980-11-28,45,1,Particular,7,Manha,1
1749,Felipe,Lima,1986-02-03,39,0,Particular,1,Manha,1
1750,Vanessa,Silva,1999-11-09,26,0,Particular,2,Noite,3
1751,André,Oliveira,2004-03-28,21,0,Particular,7,Noite,2
1752,Bruno,Costa,2000-05-09,25,0,Particular,8,Tarde,5
1753,Larissa,Pereira,1981-12-15,44,0,Particular,7,Noite,2
1754,Bruno,Silva,1997-02-24,28,1,Particular,7,Manha,2
1755,Pedro,Silva,1992-09-22,33,1,Publica,4,Manha,2
1756,Beatriz,Souza,1984-06-12,41,0,Publica,6,Tarde,1
1757,Vanessa,Souza,1994-01-07,31,0,Publica,2,Noite,2
1758,Felipe,Souza,1987-07-08,38,1,Publica,8,Tarde,5
1759,Larissa,Souza,1986-04-15,39,0,Particular,5,Tarde,5
1760,Gabriel,Nascimento,1990-01-05,35,1,Particular,1,Manha,4
1761,Fernanda,Silva,1987-08-07,38,1,Publica,7,Tarde,5
1762,Gabriel,Almeida,2003-08-22,22,0,Publica,2,Manha,2
